block,fertilizer,mowing,ditch,treatment,quad,data_type,year,Agalinus purpurea ,Aster novi-belgii,Bidens bipinnata,Chamaecrista fasciculata,Clematis dioscoreifolia,Desmodium sp.,Drosera sp.,Eupatorium capillifolium,Eupatorium pilosum ,Eupatorium recurvans ,Eupatorium rotundifolium ,Eupatorium semiserratum ,Euthamia caroliniana,Gnaphaleum purpureum,Gratiola pilosa ,Hypericum sp.,Lactuca sp,Lespedeza capitata ,Lespedeza hirta ,Lobelia nuttallii ,Ludwigia alternifolia,Ludwigia hirtella,Lycopodium,Osmunda regalis,Packera tomentosa,Polygala cruciata ,Polygala lutea ,Polygonum sp.,Pteridium aquilinum ,Pycnanthemum flexuosum ,Rhexia mariana ,Rhexia virginica ,Rhus radicans ,Rubus hispidus,Scutellaria integrifolia,Smilax glauca ,Smilax rotundifolia ,Solanum carolinense,Solidago pinetorum ,Solidago puberula ,Solidago rugosa ,Solidago stricta ,Sphagnum sp,Viola primulifolia,Acer rubrum ,Amelanchier canadensis ,Clethra alnifolia,Crataegus sp.,Cyrilla racemiflora ,Ilex glabra ,Itea virginica,Liquidambar styraciflua,Magnolia virginica,Nyssa sylvatica ,Pinus taeda,Prunus serotina ,Rhus copallinum,Rubus betulifolius,Sorbus arbutifolia ,Symplocos tinctoria ,Vaccinium sp.,Viburnum nudum ,Amphicarpum purshii,Andropogon virginicus,Aristida virgata,Arundinaria tecta,Calamagrostis coarctata,Chasmanthium laxum,Dichanthelium lucidum,Dichanthelium scabriusculum,Dichanthelium scoparium,Juncus canadensis,Juncus biflorus,Juncus dichotomous,Juncus effusus,Carex glaucescens,Rhynchospora chalarocephala,Rhynchospora inexpansa,Saccharum giganteum,Scirpus cyperinus,Scleria minor,Xyris sp
7,0,0,1,C,39,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,1,F,40,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,100,0,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,1,F,41,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,40,0,0,50,0,0,0,0,0,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,1,F,42,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,1,1,M,85,p cover,2016,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0.25,1,0,0,1,0,5.25,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,50,0.5,71.25,0,1,6.5,0,7.5,0,0,0,0,0,0,0.25,0,0,0,0
7,0,1,1,M,86,p cover,2016,0,0,0,0,0,0,0,0,0,0,0.25,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.75,0,0,0,0,4,0,0,0,0,2.75,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,57.5,0,1.5,5.5,0,12.25,0,0,0,0,0,0,0,0,0,0,0
7,0,1,1,M,87,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1.25,1,0,0,0,0,5.5,0,0,0,0,1,0.75,0,0,0,0.75,1.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.5,0,56.25,0,1.75,8,0,10.75,0,0,0,0,0,0,0.25,0,0,0,0
7,1,1,1,MF,88,p cover,2016,0,0,0,0,0,0,0,0,0,0,2.5,10.75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,0,12,12.5,0,0,0,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,92.5,0,7.5,8.75,0,20,0,5,0,0,0,0,0,0,0,0,0
7,1,1,1,MF,89,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.75,0,0,0,0,0,0,0,37.5,0,2.5,18.75,0,31.25,0,0,0,0,0,0,0,0,0,0,0
7,1,1,1,MF,90,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,75,0,5.75,5.5,0,8.75,0,0.75,0,0,0,0,0.25,0,0,0,0
8,0,0,0,C,43,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,100,100,0,0,0,0,0,0,0,0,0,70,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,C,44,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,20,0,0,0,0,2,0,0,0,0,0,0,30,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,C,45,p cover,2016,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,20,1,3,3,0,5,0,5,0,0,0,0,0,20,0,0,2,0,0,0,0,5,0,30,0,20,0,0,0,0,0,0,0,0,0,40,0,40,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0
8,1,0,0,F,46,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,35,0,35,0,0,0,2,3,0,0,0,0,0,0,0,0,100,0,0,15,0,0,0,0,0,0,0,0,15,0,0
8,1,0,0,F,47,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,70,0,0,0,60,0,0,0,40,0,0,0,0,5,0,0,0,0,0,0,0,0,0,70,0,1,15,0,0,0,20,0,0,0,0,0,0,0
8,1,0,0,F,48,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,5,0,0,0,0,100,0,0,0,0,75,0,10,0,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,1,0,M,91,p cover,2016,0,0,0,0,0,0,0,0,0,1,0.25,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1.75,1.5,2,0,0,0,5.75,0,0,0,0,0,34.5,0,0,0.5,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,30.75,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,0,8.75,0
8,0,1,0,M,92,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,0,21.25,0,0,0,0,0,0,0.5,0,0,0,0,0,5,0,0,0,1.25,3.25,0.5,0,0,0,0,0,0,0,0,0,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,7.75,0,12.5,0,0.75,5.75,0,2.5,0,0,0,0,0,0,9.25,0,0,0,0
8,0,1,0,M,93,p cover,2016,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0.5,0,0,10,11.25,0,0,0,0,3.75,0,0,0,0,10,2.75,0,1,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,4.5,0,0,0,9.25,0,0,0.25,0,1,0,0,0,0,3,0,0,2,0
8,1,1,0,MF,94,p cover,2016,0,0,0,0,0,0,0,5.75,0,3.75,0,0,5.25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.25,0,0,0,0,0,0,0,66.25,0,11.25,0,0,16.25,0,0,0,1.25,1.5,0,0,0,0,0,0
8,1,1,0,MF,95,p cover,2016,0,0,2.5,0,0,0,0,13.75,0,5,0.75,0,4,0,0,0,0,0,0,0,3,0,0,23.75,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.25,0,1,2.5,0,8.75,0,0,0,0,1.5,0,0,0,0,0,0
8,1,1,0,MF,96,p cover,2016,0,0,2,0,0,0,0,40,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,10,75,0,30,0,2,0,5,10,0,0,0,0,0,0
1,0,0,1,C,1,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,100,0,0,0,0,0,0,0,100,0,50,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,C,2,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,100,0,0,0,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,C,3,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,90,0,0,0,0,0,0,0,1,0,20,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,F,4,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,0,90,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,F,5,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,29,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,F,6,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,M,49,p cover,2017,0,0,0.25,0,0,0,0,0,0,0,5,0,2,0,0,2,0,0,1.25,0,0,0,0,0,0.75,0,0,0,0,0,0.5,0,0,0,0,21.25,19.5,0,0,0,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,1,0,0,0,0,0,10,0,12,0,2,3.75,0,46.25,0,0.25,0,0,0,0,0,0,0,0,0
1,0,1,1,M,50,p cover,2017,0,0,0,0,0,0,0,0,0,0,0.5,0,8.75,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,5.25,0.25,0,0,5.5,0,0.5,9.5,0,0,0,0,0.25,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0.75,0,11.5,0,0,0,0.25,0,0,45,0,0,26.25,0,33.25,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,M,51,p cover,2017,0,0,0,0,0,0,0,0,0,0,10.25,0,9,0,0,0,0,0,2.5,0,0,0,0,0,5,0,0,0,0,5,0.5,0,0,8.75,0,13.75,45,0.5,0,0,10,0,0,0,0.5,0,5,0,0,0,0,0,0,0,0,0,5,1.25,0,0,0,0,0,0,0,22.5,0,10,0,0,28.75,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,MF,52,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,1.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.75,8.75,0,0,0,0,0.25,0,0,85,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,MF,53,p cover,2017,0,0,0,0,0,0,0,1.25,0,0,0.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,14.5,11.25,0,13.75,0,0,0,0,0,70,0,0.75,0.75,0,8.75,0,0.5,0,0,0,0,0,0,0,0,0
1,1,1,1,MF,54,p cover,2017,0,0,0,0,0,0,0,12.5,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,5,0,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,61.25,0,10,30,20,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,C,7,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,100,0,0,0,0,5,100,40,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,C,8,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,100,0,0,0,5,100,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,C,9,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,50,0,20,10,0,0,25,0,0,0,40,100,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,F,10,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,70,0,0,0,0,20,0,40,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,F,11,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,20,100,0,0,0,0,0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,F,12,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,100,0,0,0,0,90,70,0,0,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,M,55,p cover,2017,0,0,0,0,0,0,0,0,1.25,0,10,0,16.25,0,0.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.25,0,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3.75,0,0,0,0,15,0,20,0,17.5,2.75,2.5,0,0,0,0,0,0,0,23.75,0,0,0,0
2,0,1,0,M,56,p cover,2017,0,0,0,0,0,0,0,0,0,0,7.5,0,13.75,0,2.5,0,0,0,0,2.5,0,0,0,0,1.25,1.25,0,0,0.5,10,4,0,0,5,0,21.25,0,0,0,0,0,25,0,0,0.5,0,0,0,0,0,0,0,0,5,0,0,0.25,0,2.75,0,0,0,0,32.5,0,23.75,0,5,0,3.75,0,0,0,0,0,0,0,13.75,0,0,2.5,0
2,0,1,0,M,57,p cover,2017,0,0,0,0,0,0,0,0,0,0,3.5,0,8,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.25,0,0,0,0.125,0,0,0,0,12.5,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,3.75,0,0,0,0,37.5,2,25,0,0.5,0,0,0,0,0,0,0,0,0,20.5,0,0,0.25,0
2,1,1,0,MF,58,p cover,2017,0,0,0,0,0,0,0,0,1.25,0,30,9.25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,21.25,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,8.75,0,0,0,0,0,70,0,72.5,0,51.25,40,0,0,0,13.75,0,0,0,0,0,0,0,0,0
2,1,1,0,MF,59,p cover,2017,0,0,0,0,0,0,0,0,0,0,5,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,17.5,0,0,0,0,0.25,0,0,0,0,0,4.25,0,0,0,0,0.5,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,5,0,53.5,32,0,28.75,0,2.125,0,0,0,0,0,0,0,0,0
2,1,1,0,MF,60,p cover,2017,0,0,0,0,0,0,0,0,0,0,0.25,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0.75,0,0,0,11.25,0.25,0,0,0,0,11.25,0,0,0,0,22.5,0,0,0,0,0,13.75,1.25,0,0,0,0,0,0,1.5,0,43.75,38.75,0,0.5,0,5.25,0,0,1.5,0,0,0,0,0,0
3,0,0,1,C,13,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,65,0,25,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,C,14,p cover,2017,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,100,0,0,0,0,0,0,0,20,0,35,0,0,30,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,C,15,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25,35,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,F,16,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,30,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,F,17,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,100,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,F,18,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,100,0,0,0,0,0,0,0,0,0,15,0,50,0,0,0,0,40,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,1,M,61,p cover,2017,0,0,0,0,0,0,0,0,0,0,7.5,0,13.75,0,0,0,0,0,0,0,0,0,0,0,25.25,0,0,0,0,0,5,0,0,4.5,0,15,0,0,17.5,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,72.5,0,3,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0
3,0,1,1,M,62,p cover,2017,0,0,0,0,0,0,0,0,0,0,3.75,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1.5,0,0,0,0,37.5,0,0,1.25,0,35,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,11.25,1.25,0,0,0,0,0,7.5,0,65,0,0.25,16.25,0,14,0,0,0,0,0,0,0,0,0,0,0
3,0,1,1,M,63,p cover,2017,0,0,0,0,0,0,0,0,0,0,2.5,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2.5,0,0,0,0,10,0,0,7.5,0,5,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0.25,6.25,0,0,0,0,0,0,0,56.25,0,14.25,0,0,38.75,0,0,0,0,0,0,0,0,0,0,0
3,1,1,1,MF,64,p cover,2017,0,0,0,0,0,0,0,50,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,25,0,0,0,10,40,0,0,0,0,0,0,0,100,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,0
3,1,1,1,MF,65,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1.5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,62.5,0,2.5,1,0,35,0,0,0,0,0,0,0,0,0,0,0
3,1,1,1,MF,60,p cover,2017,0,0,0,0,0,0,0,0,0,0,20,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,7.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,95,0,5,5.5,0,10,0,2.5,0,0,0,0,0,0,0,0,0
4,0,0,0,C,19,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,60,0,100,0,0,0,0,60,0,0,0,0,5,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,C,20,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,75,0,0,0,0,0,0,0,20,0,25,0,80,0,0,0,0,100,0,0,0,0,30,0,5,0,0,0,0,35,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,C,21,p cover,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,2,0,40,0,2,0,0,0,0,100,0,0,0,0,5,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,F,22,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,F,23,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,F,24,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,100,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,20,0,0,0,0,0,0
4,0,1,0,M,67,p cover,2017,0,0,0,0,0,0,0,0,0,0,5.75,0,5,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.5,0,6.25,0,0,0,0,0.75,9.5,0,0,0,5.75,0,0,0,0,0,0,0,1.25,0,0,0,0,2,0,0,0,0,67.5,3,32.5,0,3.25,4.75,0,0,0,0,0,0,0,0,1.25,0,0,2.5,0
4,0,1,0,M,68,p cover,2017,0,0,0,0,0,0,0,0,0,0,7.75,0,11.25,0,0,0,0,0,0,1,0,0,0,0,0.75,0,0,0,0,0.75,3,0,0,0,0,11.25,0,0,0,0,0,4,0,0,0,0,18.75,0,0,0,0,0,0,1.75,0,0,0,0,3.5,0,0,0,0,21.25,0,17.5,0,2,0.25,0,0.25,0,0.5,0,0,0,0,0,0,0,5,0
4,0,1,0,M,69,p cover,2017,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.5,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,35,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,22.5,0.25,51.25,0,4,0,0,0,0,0,0,0,0,0,2.5,0,0,2.75,0
