"","block","fertilizer","mowing","ditch","treatment","quad","data_type","year","Agalinus.purpurea","Aster.novi.belgii","Bidens.bipinnata","Chamaecrista.fasciculata","Clematis.dioscoreifolia","Desmodium.sp.","Drosera.sp.","Eupatorium.capillifolium","Eupatorium.pilosum","Eupatorium.recurvans","Eupatorium.rotundifolium","Eupatorium.semiserratum","Euthamia.caroliniana","Gnaphaleum.purpureum","Gratiola.pilosa","Hypericum.sp.","Lactuca.sp","Lespedeza.capitata","Lespedeza.hirta","Lobelia.nuttallii","Ludwigia.alternifolia","Ludwigia.hirtella","Lycopodium","Osmunda.regalis","Packera.tomentosa","Polygala.cruciata","Polygala.lutea","Pteridium.aquilinum","Pycnanthemum.flexuosum","Rhexia.mariana","Rhexia.virginica","Rhus.radicans","Rubus.hispidus","Scutellaria.integrifolia","Smilax.glauca","Smilax.rotundifolia","Solanum.carolinense","Solidago.pinetorum","Solidago.puberula","Solidago.rugosa","Solidago.stricta","Sphagnum.sp","Viola.primulifolia","Acer.rubrum","Amelanchier.canadensis","Clethra.alnifolia","Crataegus.sp.","Cyrilla.racemiflora","Ilex.glabra","Itea.virginica","Liquidambar.styraciflua","Magnolia.virginica","Nyssa.sylvatica","Pinus.taeda","Prunus.serotina","Rhus.copallinum","Rubus.betulifolius","Sorbus.arbutifolia","Symplocos.tinctoria","Vaccinium.sp.","Viburnum.nudum","Amphicarpum.purshii","Andropogon.virginicus","Aristida.virgata","Arundinaria.tecta","Calamagrostis.coarctata","Chasmanthium.laxum","Dichanthelium.lucidum","Dichanthelium.scabriusculum","Dichanthelium.scoparium","Juncus.canadensis","Juncus.biflorus","Juncus.dichotomous","Juncus.effusus","Carex.glaucescens","Rhynchospora.chalarocephala","Rhynchospora.inexpansa","Saccharum.giganteum","Scirpus.cyperinus","Scleria.minor","Xyris.sp"
"609",3,0,1,1,"M",63,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.061281596865964,0,0.250956067531014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181077635792681,0,0,0,0,0.0287131175574418,0,0,0,0,0,0.0113173522370426,0,0,0,0,0,0,0,0,0,0.0245623853496253,0,0,0,0,0,0,0,0,0.733700214532226,0,0.156561887883593,0.144109691260144,0,0.407720050990268,0,0,0,0,0,0,0,0,0,0,0
"610",3,1,1,1,"MF",64,"p cover",2010,0,0,0,0,0,0,0,0.235593283721626,0,0,0.00639467484387271,0,0.27427919673909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195766800044875,0,0,0,0,0,0,0,0,0,0,0,0,0.0154444485995288,0,0,0,0,0,0,0,0.253300175760069,0,0,0,0,0,0,0.0842152499906511,0,0.0981825660970046,0,0.103399274522269,0.127893496877454,0,0.315208855315807,0,0.290321977487753,0,0,0,0,0,0,0,0,0
"611",3,1,1,1,"MF",65,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0754531546044966,0,0.119882063284598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155637962653373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142061055553867,0,0,0,0,0.27015005521951,0,0.0150561820521394,0,0,0,0,0,0,0.0351885062362585,0,0.515871809680132,0.153591294568224,0,0.295307861434491,0,0.221800054712909,0,0,0,0,0,0,0,0,0
"612",3,1,1,1,"MF",66,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0123673694364062,0,0.148408433236875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144860135042028,0,0,0,0,0,0,0,0,0,0.0293165219787791,0,0,0,0,0,0,0,0,0,0,0.578200358274769,0,0.0586330439575582,0,0,0,0,0.098249965550503,0,0.0586330439575582,0,0.180584263469753,0.2116232603004,0,0.38900372054568,0,0.0901198842496899,0,0,0,0,0,0,0,0,0
"613",4,0,0,0,"C",19,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056492289955325,0,0,0,0,0,0,0,0.0201277801796609,0,0.240188307633184,0.0558197626939521,0,0,0,0.0642743911226401,0,0,0,0,0,0.282461449776625,0,0.524907527501561,0,0,0,0,0.0901666906854974,0,0,0,0,0.056492289955325,0,0,0,0,0.100638900898304,0,0.257770091751933,0,0.250660517845991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614",4,0,0,0,"C",20,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0163909261470237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191881289442265,0,0,0,0.0041958041958042,0,0.650946614361249,0,0,0,0,0.0327818522940474,0,0,0,0.543663653419751,0,0.0135937233498209,0,0,0,0,0,0,0,0,0,0,0,0.163687531980215,0,0,0,0,0,0,0.122343510148388,0,0.378833361760191,0.0543748933992836,0,0,0,0,0,0,0,0,0,0,0,0,0
"615",4,0,0,0,"C",21,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0576815871454337,0,0,0,0,0.0783079193310379,0,0,0,0,0,0,0,0,0.0366289555664863,0,0,0,0,0,0,0,0,0,0.324184292506968,0,0,0,0,0,0,0,0,0,0,0.199147401213314,0,0.0778816199376947,0,0,0,0,0.353631742908674,0,0,0,0,0.0346942121659288,0,0,0,0,0.2715527135596,0,0.0833579275291031,0,0.48293162813576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616",4,1,0,0,"F",22,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04568854568855,0,0,0,0,0.0283140283140283,0.0849420849420849,0,0,0,0,0.116473616473616,0,0,0,0,0,0,0.498069498069498,0,0,0,0.0328185328185328,0,0,0,0,0,0,0,0,0,0.108751608751609,0,0.0849420849420849,0,0,0,0,0,0,0,0,0,0,0,0
"617",4,1,0,0,"F",23,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0.0259637753406447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643693918245264,0.47308075772682,0,0,0,0,0,0,0,0.0169491525423729,0,0,0,0,0,0,0.105932203389831,0,0,0,0,0,0.040794283815221,0.164755732801595,0,0,0,0,0.0604021269524759,0,0,0,0.179627783316717,0.15844134263875,0,0,0,0.130358923230309,0,0,0,0,0,0,0,0,0
"618",4,1,0,0,"F",24,"p cover",2010,0,0,0,0.116795366795367,0,0,0,0,0,0,0,0.0178571428571429,0,0,0,0,0,0.0785714285714286,0,0,0,0,0,0,0,0,0,0,0.12953667953668,0,0,0.188223938223938,0,0,0.478764478764479,0.0548262548262548,0,0,0,0,0.0305984555984556,0,0,0,0,0,0,0,0,0,0.178571428571429,0,0,0,0,0,0.0897683397683398,0.113996138996139,0,0,0,0,0,0,0.103281853281853,0,0,0.231274131274131,0,0,0,0.170849420849421,0,0.0170849420849421,0,0,0,0,0,0,0
"619",4,0,1,0,"M",67,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0643375553259608,0,0.0393244811796069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321305118687738,0,0,0,0,0.0429087105702879,0.131800150512124,0,0,0.010727177642572,0.0928328167451115,0,0,0,0,0,0,0,0.021479865814615,0,0,0.0571946070740698,0,0.192859602801056,0,0,0,0.00714294825189097,0.264722764320973,0.00714294825189097,0.46825852370566,0,0.196061174249672,0.192578986976875,0,0.0999757649970025,0,0,0,0,0,0,0.0285462824780928,0,0,0.0499751272337657,0
"620",4,0,1,0,"M",68,"p cover",2010,0,0,0,0,0,0,0,0,0,0.00764165100456022,0.0249209609977126,0,0.0338738581231697,0,0,0,0,0,0,0,0,0,0,0,0.119243265294229,0,0,0,0.0149409210775529,0.0112912860410566,0,0,0,0,0.0245785800661451,0.0112912860410566,0,0,0,0.0169369290615849,0.113597622273701,0,0,0,0,0.120270408088932,0,0,0.0445386599064644,0,0,0,0.0648411206783513,0,0,0,0,0.124204146451622,0,0,0,0,0.771012719087373,0.0278858341710739,0.135553710098052,0,0.0909567725862144,0.140456313650072,0,0,0,0,0,0,0,0,0,0,0,0.101963955301077,0
"621",4,0,1,0,"M",69,"p cover",2010,0,0,0,0,0,0,0,0,0,0.0276789947842579,0.0327465623518255,0,0.0983700806069227,0,0,0,0,0.0292377904220009,0,0,0,0,0,0,0.0292377904220009,0,0,0,0,0.0428816974869606,0,0,0,0,0.13072546230441,0,0,0,0,0.0725106685633001,0.086284969179706,0,0.0586059743954481,0,0,0,0,0.129166666666667,0,0,0,0,0,0,0,0,0.0119547178757705,0.0258594120436226,0,0,0,0,0.40269084874348,0.167893551446183,0.287962304409673,0,0.0864153627311522,0.214675201517307,0,0,0,0,0,0,0,0,0.0259898055950688,0,0.0391121384542437,0,0
"622",4,1,1,0,"MF",70,"p cover",2010,0,0,0,0.0290645183693312,0,0,0,0,0,0,0.074935759427738,0,0.074935759427738,0,0,0,0,0.0166678241544552,0,0,0,0,0,0,0.0376067782484895,0,0,0,0,0,0,0,0,0,0.199597194249601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269984026668519,0,0,0,0,0,0,0,0.408153343982221,0,0.267518577679005,0.358010972984235,0,0.025071185498993,0,0.238454059309674,0,0,0,0,0,0,0,0,0
"623",4,1,1,0,"MF",71,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.00915735703309938,0,0.208833423314922,0,0,0,0,0,0,0,0,0,0,0,0.0307114082810748,0,0,0,0,0,0,0,0,0,0.163607292661655,0,0,0,0,0,0.0183147140661988,0,0,0.0513725653058682,0,0,0,0,0,0,0.0265791768761161,0,0,0,0,0.082083973586943,0,0.0632086050085136,0,0,0.0307114082810748,0,0.0463474396777275,0.00915735703309938,0.233959051455625,0,0.317039744175423,0.352672453174966,0,0,0,0.356244030067694,0,0,0,0,0,0,0,0,0
"624",4,1,1,0,"MF",72,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0424779152431811,0,0.207823366170243,0,0,0,0,0.0728492929560958,0,0,0,0,0,0,0.00698751755171537,0,0,0,0,0,0,0,0,0,0.158081528408902,0,0,0,0,0,0.0513339303680609,0,0,0,0,0,0,0,0,0,0,0,0.0209625526551461,0,0,0,0.0570057602795007,0.0322398752860791,0,0,0,0,0,0,0.741771424148949,0,0.0857187081937488,0.335467179674284,0,0,0,0.170608201488164,0,0,0.0166727475759284,0,0,0,0,0,0
"625",5,0,0,1,"C",25,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0181406828465652,0.0181406828465652,0.126984779925956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43048128342246,0,0,0,0,0,0,0,0,0,0,0.181447963800905,0,0,0,0,0.0408062525709584,0,0,0,0,0.0181406828465652,0.0181406828465652,0.13159193747429,0,0,0,0,0.0589058000822707,0,0.394570135746606,0,0,0.24965034965035,0,0.299382969971205,0,0,0,0,0.0136157959687371,0,0,0,0,0,0
"626",5,0,0,1,"C",26,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0.132144878324844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479343520090549,0,0,0,0,0,0,0,0,0,0,0.225947934352009,0,0,0,0,0,0,0,0,0,0.14756649688738,0.29173740803622,0,0,0,0,0,0,0.0185342388228636,0.466185625353707,0,0,0.159026598754952,0,0.0795132993774759,0,0,0,0,0,0,0,0,0,0,0
"627",5,0,0,1,"C",27,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34200157604413,0.233254531126872,0,0,0,0,0,0,0,0,0.22301024428684,0,0,0,0,0,0,0,0,0,0,0,0,0.12214342001576,0,0,0,0,0,0,0.0509062253743105,0,0.0286840031520883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628",5,1,0,1,"F",28,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533216783216783,0,0,0,0,0,0,0,0,0,0.358391608391608,0,0,0,0,0.0288461538461538,0.192307692307692,0,0.192307692307692,0,0,0,0,0.0865384615384615,0,0,0,0,0,0,0,0,0.608391608391608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629",5,1,0,1,"F",29,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827408256880734,0,0,0,0,0,0,0,0,0,0,0.404243119266055,0,0,0,0.302178899082569,0.0137614678899083,0,0.406536697247706,0,0,0,0,0,0,0,0,0,0,0,0.0458715596330275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630",5,1,0,1,"F",30,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885984023238925,0,0,0,0,0,0,0,0,0,0,0.270878721859114,0,0,0,0,0.0392156862745098,0,0,0,0,0,0,0.540305010893246,0,0,0,0,0,0,0.0813362381989833,0,0.182280319535222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631",5,0,1,1,"M",73,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0464543540382012,0,0.0551398706572417,0,0,0,0,0,0,0,0,0,0,0,0.00663633629117161,0,0,0,0,0.0265453451646864,0.00409836065573771,0,0.0501579184839826,0,0.209805985862536,0.196044517972627,0,0.250714393141826,0,0.00663633629117161,0.0684125432395849,0,0,0,0,0.0530906903293728,0,0,0,0,0,0,0,0,0,0.169893969017897,0.00458715596330275,0.101688223793052,0,0,0,0.0494811249812002,0.150191758159122,0.0520191006166341,0.149702962851557,0,0,0.155173710332381,0,0.161904045721161,0,0,0,0,0,0,0.0316212964355542,0,0,0,0
"632",5,0,1,1,"M",74,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0787726096422165,0,0.0774992126846768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213738994701026,0,0.0787726096422165,0,0,0.0770747470321635,0,0.10704749907576,0,0,0,0,0,0.0423233332876919,0,0,0.0104747169087947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144948174113072,0,0.994317637232484,0,0.0154998425369354,0.15712075363192,0,0.194774964741966,0,0,0,0,0,0,0,0,0,0,0
"633",5,0,1,1,"M",75,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0.11261709142289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181655240985923,0.11261709142289,0,0.104885132660003,0,0.0230388822021037,0.00765346171960856,0,0,0,0,0.0102307813072374,0,0,0,0,0,0,0,0,0,0.146122246062065,0,0.1383117902559,0,0,0,0,0,0,0.191807525249882,0,0.0663823329321262,0.400949814223664,0,0.503728609555707,0,0,0,0,0,0,0,0,0,0,0
"634",5,1,1,1,"MF",76,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0.17803580067731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262054507337526,0,0.203676826318336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651507821319142,0,0,0,0,0.325753910659571,0,0,0,0,0,0,0,0,0.0455087889050153,0,0.208676019996775,0.154620222544751,0,0.556523141428802,0,0,0,0,0,0,0,0,0,0,0
"635",5,1,1,1,"MF",77,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0347503051531073,0,0.420920235631269,0,0,0,0,0,0,0,0,0,0,0,0.044313538183941,0,0,0,0,0,0,0,0.0323303083373136,0,0.134023244706257,0,0,0,0,0,0,0,0,0,0.0513187921243963,0.0148171734861752,0,0,0,0,0,0,0,0,0,0.611579897043995,0,0.0390595977285995,0,0,0,0,0,0,0.191264660616675,0,0.150984450459056,0.133747280157088,0,0.10708485909887,0,0.033805657273258,0,0,0,0,0,0,0,0,0
"636",5,1,1,1,"MF",78,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0.0261849261849262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147824397824398,0,0.187742812742813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213189588189588,0,0,0,0,0.383644133644134,0,0,0,0,0,0,0.104739704739705,0,0.0523698523698524,0,0.266491841491841,0.243123543123543,0,0.353049728049728,0,0,0,0,0.0216394716394716,0,0,0,0,0,0
"637",6,0,0,0,"C",31,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496551724137931,0,0,0,0,0,0,0,0,0.376245210727969,0,0.277011494252874,0,0.0653256704980843,0.0419540229885057,0.0365900383141762,0,0,0,0,0,0,0,0.163984674329502,0,0.0685823754789272,0,0,0.263984674329502,0,0,0,0.109003831417625,0.100766283524904,0,0,0,0,0,0,0,0,0,0,0,0,0
"638",6,0,0,0,"C",32,"p cover",2010,0,0,0,0,0,0,0,0,0,0.058277027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370495495495495,0,0,0,0,0.0262387387387387,0,0,0,0,0.272522522522523,0,0,0,0,0,0.179054054054054,0,0,0,0.116554054054054,0,0,0,0,0,0,0,0.480292792792793,0,0,0,0,0.0158220720720721,0,0,0,0,0.153603603603604,0,0.0690878378378378,0,0.481137387387387,0.11036036036036,0,0,0,0,0,0,0,0,0,0,0,0,0
"639",6,0,0,0,"C",33,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251481281982225,0.0519122003770536,0,0,0,0,0,0,0,0,0.220307029356316,0.0911661729060059,0,0.514139509830326,0,0,0,0,0,0,0,0,0,0.0645704282251549,0,0,0,0,0.0486129814166442,0.0919068138971182,0,0,0.665903582009157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640",6,1,0,0,"F",34,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0139257294429708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139257294429708,0,0,0.0815649867374005,0,0,0,0,0.0719496021220159,0,0.177387267904509,0,0,0,0,0,0.170424403183024,0,0,0,0,0,0,0,0,0,0,0,0.00862068965517241,0,0,0,0.0225464190981432,0.47446949602122,0,0,0,0,0.122015915119363,0,0,0,0.305039787798409,0.153183023872679,0,0.0139257294429708,0,0.0600132625994695,0,0.0855437665782493,0,0,0,0,0.225464190981432,0,0
"641",6,1,0,0,"F",35,"p cover",2010,0,0,0,0,0,0,0,0,0,0.0327759197324415,0,0,0.0120401337792642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327759197324415,0.0240802675585284,0,0,0,0,0.254180602006689,0.302341137123746,0,0,0,0,0.0862876254180602,0,0,0,0.0595317725752508,0,0,0,0,0,0,0,0,0,0,0,0.294314381270903,0.482274247491639,0,0,0,0,0.145150501672241,0,0.0602006688963211,0,0.107692307692308,0.094314381270903,0,0,0,0,0,0,0.0120401337792642,0,0,0,0,0,0
"642",6,1,0,0,"F",36,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0249512670565302,0,0.0896686159844055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181286549707602,0,0,0,0,0,0.0674463937621832,0,0,0,0,0,0,0,0,0,0,0,0.0148148148148148,0,0,0,0.218323586744639,0,0,0,0.387914230019493,0,0,0.12943469785575,0.0721247563352826,0,0.337231968810916,0.249512670565302,0,0.0323586744639376,0,0.194931773879142,0,0,0,0,0,0,0,0,0
"643",6,0,1,0,"M",79,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0393209200438116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134866739686017,0,0,0,0.0153048557867835,0,0,0.00363636363636364,0,0.211770719240599,0,0,0,0,0.00765242789339175,0.366119021540708,0,0,0,0,0.0284118291347207,0,0,0,0,0,0,0,0,0,0,0,0.015684556407448,0,0,0,0,0.57692588535962,0.114567360350493,0.206235852500913,0,0.0350054764512596,0.290032858707557,0.0302300109529025,0,0,0,0,0,0,0,0,0,0,0.0456151880248266,0
"644",6,0,1,0,"M",80,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0266760266760267,0,0.0649116649116649,0,0,0,0,0,0,0.0104598104598105,0,0,0,0,0.00793260793260793,0.00613080613080613,0,0,0,0.0183924183924184,0,0,0.00900900900900901,0,0.021996021996022,0,0,0,0,0,0.252088452088452,0,0.0281268281268281,0,0,0,0,0.395460395460395,0,0,0,0,0,0,0,0,0,0.0447174447174447,0,0,0,0,0.464256464256464,0.0670878670878671,0.343629343629344,0,0.0923364923364923,0.100620100620101,0,0,0,0,0,0,0,0,0.0461682461682462,0,0,0,0
"645",6,0,1,0,"M",81,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0642810350474943,0,0.0163773337700622,0,0,0,0,0.00545911125668741,0,0.0144393492739382,0,0,0,0,0.0709684463369363,0,0,0,0,0.00545911125668741,0,0,0,0,0.0408614477563053,0,0,0,0,0.023419587291189,0.23070204170761,0,0,0,0,0.0147941915056229,0,0,0,0,0.118025985369582,0,0.152363795174146,0,0,0,0,0.0494868435418714,0,0.0447374167485533,0,0,0.211376787858937,0.00545911125668741,0.346981111475052,0,0.0494868435418714,0.224888088219238,0,0,0,0,0,0,0,0.00545911125668741,0.0327546675401245,0,0,0.272218582814718,0
"646",6,1,1,0,"MF",82,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0.00388349514563107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16527609223301,0.0123129045307443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139234425566343,0,0,0,0,0.051147855987055,0,0,0,0,0,0,0.0233919902912621,0,0.129045307443366,0,1.07146541262136,0.157347289644013,0,0,0,0.235199231391586,0,0,0.00975424757281553,0,0,0,0.00194174757281553,0,0
"647",6,1,1,0,"MF",83,"p cover",2010,0,0,0,0,0,0,0,0,0,0.0101664515480162,0.107581675243475,0,0.219823323331713,0,0,0,0,0,0.0350000838124612,0,0,0,0,0,0,0,0,0,0,0.00733359035821446,0,0,0,0,0.179408954523359,0,0,0,0,0,0,0,0,0,0,0.00733359035821446,0,0,0,0,0.308211944951975,0,0,0,0,0.0803258628492884,0,0.0276664934542468,0,0,0,0,0,0,0.0886652027423437,0,0.152840404311313,0.408803660928307,0,0.0101664515480162,0,0.356672310039057,0,0,0,0,0,0,0,0,0
"648",6,1,1,0,"MF",84,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0352659085503436,0,0.126027731886527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120113653164996,0,0,0,0,0,0.134844209024113,0,0,0,0,0,0.0248519873233008,0,0,0.098164064257751,0,0.0120113653164996,0,0,0,0,0.0959077146585584,0,0,0,0,0.0152062534954134,0,0.0420703132533218,0,0,0,0,0.093956711515097,0,0.044435944741934,0,0.931403115176683,0.208156285958563,0,0,0,0.125687029525395,0,0,0,0,0,0,0,0,0
"649",7,0,0,1,"C",37,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0.0564351378958121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497446373850868,0.067926455566905,0,0,0,0,0,0,0,0,0.0315628192032686,0.0903983656792646,0,0,0,0,0,0,0,0,0,0.12461695607763,0.00909090909090909,0.0157814096016343,0,0,0,0,0,0,0.192288049029622,0,0.180286006128703,0.180541368743616,0,0.553626149131767,0,0,0,0,0,0,0,0,0,0,0
"650",7,0,0,1,"C",38,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0.0519230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41025641025641,0,0,0,0,0,0.269230769230769,0,0,0,0,0,0.512820512820513,0,0.129807692307692,0.0778846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0
"651",7,0,0,1,"C",39,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950089126559715,0,0,0,0,0.141889483065954,0,0,0,0,0,0,0,0,0,0,0.0770053475935829,0,0.606060606060606,0,0,0.083065953654189,0,0,0,0,0,0,0,0,0.0770053475935829,0,0.0648841354723708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652",7,1,0,1,"F",40,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260504201680672,0.260504201680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0.449579831932773,0.46218487394958,0,0,0,0,0,0,0,0,0.495798319327731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653",7,1,0,1,"F",41,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274887237151388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673400673400673,0,0,0,0,0,0.346864875166762,0.258623975605108,0,0,0,0,0,0,0.338161489104885,0,0.77472841623785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"654",7,1,0,1,"F",42,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100883203898279,0,0,0.504035328155931,0,0,0,0,0,0,0,0,0,0,0.0428658443733821,0,0,0,0,0.26640779655855,0,0.26640779655855,0,0,0,0,0.322217146337749,0,0,0,0,0,0,0,0,0.429039135069286,0.0681437490482717,0,0,0,0,0,0,0,0,0,0,0,0,0
"655",7,0,1,1,"M",85,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.05254407840049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141896720187835,0.0683670939610039,0,0,0,0,0.177582359889749,0,0,0.174315672806288,0,0.039987749923437,0.0500503128144551,0,0.0417085940120459,0,0.0408481719677415,0.144988406177539,0,0,0,0,0.376135684181359,0,0,0,0,0.0749004681279258,0.0424815155094719,0,0,0,0,0,0,0,0.36169809394642,0,0,0.0583920316168643,0,0.267620422627641,0,0,0,0,0,0,0.0141896720187835,0,0,0,0
"656",7,0,1,1,"M",86,"p cover",2010,0,0,0,0,0,0,0,0,0,0,0.0575589987354693,0,0.219556043085455,0,0,0,0,0,0,0,0,0,0,0,0.036686624921919,0,0,0,0,0.0711946006063653,0,0,0,0,0.268293797705562,0,0,0,0,0.0275149686914393,0.0275149686914393,0,0.00917165623047976,0,0,0,0,0,0,0,0,0,0,0,0,0.399820223349635,0.0178862531803708,0.0275149686914393,0,0,0,0.0253363194539665,0,0,0.52074287368405,0,0.00217864923747277,0,0,0.279857397504456,0,0,0,0,0,0,0.00917165623047976,0,0,0,0
